GLEntryID,PostingDate,AccountID,Debit,Credit,VoucherType,VoucherNumber,SourceDocumentType,SourceDocumentID,SourceLineID,CostCenterID,Description,CreatedByEmployeeID,CreatedDate,FiscalYear,FiscalPeriod
790747,2026-06-01,2,0.0,91.93,DisbursementPayment,DP-2026-027607,DisbursementPayment,27607,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790749,2026-06-01,2,0.0,149.85,DisbursementPayment,DP-2026-027608,DisbursementPayment,27608,,5.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790751,2026-06-01,2,0.0,18.22,DisbursementPayment,DP-2026-027609,DisbursementPayment,27609,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790753,2026-06-01,2,0.0,459.14,DisbursementPayment,DP-2026-027610,DisbursementPayment,27610,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790755,2026-06-01,2,0.0,217.18,DisbursementPayment,DP-2026-027611,DisbursementPayment,27611,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790757,2026-06-01,2,0.0,754.13,DisbursementPayment,DP-2026-027612,DisbursementPayment,27612,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790759,2026-06-01,2,0.0,1197.45,DisbursementPayment,DP-2026-027613,DisbursementPayment,27613,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790761,2026-06-01,2,0.0,947.42,DisbursementPayment,DP-2026-027614,DisbursementPayment,27614,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790763,2026-06-01,2,0.0,79.01,DisbursementPayment,DP-2026-027615,DisbursementPayment,27615,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790765,2026-06-01,2,0.0,214.79,DisbursementPayment,DP-2026-027616,DisbursementPayment,27616,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790767,2026-06-01,2,0.0,3648.3,DisbursementPayment,DP-2026-027617,DisbursementPayment,27617,,5.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790769,2026-06-01,2,0.0,231.9,DisbursementPayment,DP-2026-027618,DisbursementPayment,27618,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790771,2026-06-01,2,0.0,663.45,DisbursementPayment,DP-2026-027619,DisbursementPayment,27619,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790773,2026-06-01,2,0.0,1045.96,DisbursementPayment,DP-2026-027620,DisbursementPayment,27620,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790775,2026-06-01,2,0.0,1196.95,DisbursementPayment,DP-2026-027621,DisbursementPayment,27621,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790777,2026-06-01,2,0.0,1336.78,DisbursementPayment,DP-2026-027622,DisbursementPayment,27622,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790779,2026-06-01,2,0.0,0.56,DisbursementPayment,DP-2026-027623,DisbursementPayment,27623,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790781,2026-06-01,2,0.0,313.36,DisbursementPayment,DP-2026-027624,DisbursementPayment,27624,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790783,2026-06-01,2,0.0,186.18,DisbursementPayment,DP-2026-027625,DisbursementPayment,27625,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790785,2026-06-01,2,0.0,60.04,DisbursementPayment,DP-2026-027626,DisbursementPayment,27626,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790787,2026-06-01,2,0.0,205.72,DisbursementPayment,DP-2026-027627,DisbursementPayment,27627,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790789,2026-06-01,2,0.0,2523.66,DisbursementPayment,DP-2026-027628,DisbursementPayment,27628,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790791,2026-06-01,2,0.0,1106.04,DisbursementPayment,DP-2026-027629,DisbursementPayment,27629,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790793,2026-06-01,2,0.0,495.84,DisbursementPayment,DP-2026-027630,DisbursementPayment,27630,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790795,2026-06-01,2,0.0,419.99,DisbursementPayment,DP-2026-027631,DisbursementPayment,27631,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790797,2026-06-01,2,0.0,1466.21,DisbursementPayment,DP-2026-027632,DisbursementPayment,27632,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790799,2026-06-01,2,0.0,939.39,DisbursementPayment,DP-2026-027633,DisbursementPayment,27633,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790801,2026-06-01,2,0.0,481.5,DisbursementPayment,DP-2026-027634,DisbursementPayment,27634,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790803,2026-06-01,2,0.0,1223.57,DisbursementPayment,DP-2026-027635,DisbursementPayment,27635,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790805,2026-06-01,2,0.0,102.87,DisbursementPayment,DP-2026-027636,DisbursementPayment,27636,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790807,2026-06-01,2,0.0,1206.2,DisbursementPayment,DP-2026-027637,DisbursementPayment,27637,,5.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790809,2026-06-01,2,0.0,3105.88,DisbursementPayment,DP-2026-027638,DisbursementPayment,27638,,5.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790811,2026-06-01,2,0.0,375.65,DisbursementPayment,DP-2026-027639,DisbursementPayment,27639,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790813,2026-06-01,2,0.0,666.84,DisbursementPayment,DP-2026-027640,DisbursementPayment,27640,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790815,2026-06-01,2,0.0,608.94,DisbursementPayment,DP-2026-027641,DisbursementPayment,27641,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790817,2026-06-01,2,0.0,1264.77,DisbursementPayment,DP-2026-027642,DisbursementPayment,27642,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790819,2026-06-01,2,0.0,194.71,DisbursementPayment,DP-2026-027643,DisbursementPayment,27643,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790821,2026-06-01,2,0.0,48.42,DisbursementPayment,DP-2026-027644,DisbursementPayment,27644,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790823,2026-06-01,2,0.0,1235.59,DisbursementPayment,DP-2026-027645,DisbursementPayment,27645,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790825,2026-06-01,2,0.0,1423.74,DisbursementPayment,DP-2026-027646,DisbursementPayment,27646,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790827,2026-06-01,2,0.0,394.07,DisbursementPayment,DP-2026-027647,DisbursementPayment,27647,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790829,2026-06-01,2,0.0,763.09,DisbursementPayment,DP-2026-027648,DisbursementPayment,27648,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790831,2026-06-01,2,0.0,651.73,DisbursementPayment,DP-2026-027649,DisbursementPayment,27649,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790833,2026-06-01,2,0.0,44.52,DisbursementPayment,DP-2026-027650,DisbursementPayment,27650,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790835,2026-06-01,2,0.0,573.26,DisbursementPayment,DP-2026-027651,DisbursementPayment,27651,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790837,2026-06-01,2,0.0,303.87,DisbursementPayment,DP-2026-027652,DisbursementPayment,27652,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790839,2026-06-01,2,0.0,1098.35,DisbursementPayment,DP-2026-027653,DisbursementPayment,27653,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790841,2026-06-01,2,0.0,235.64,DisbursementPayment,DP-2026-027654,DisbursementPayment,27654,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790843,2026-06-01,2,0.0,1290.77,DisbursementPayment,DP-2026-027655,DisbursementPayment,27655,,5.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790845,2026-06-01,2,0.0,679.88,DisbursementPayment,DP-2026-027656,DisbursementPayment,27656,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790847,2026-06-01,2,0.0,1135.12,DisbursementPayment,DP-2026-027657,DisbursementPayment,27657,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790849,2026-06-01,2,0.0,544.23,DisbursementPayment,DP-2026-027658,DisbursementPayment,27658,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790851,2026-06-01,2,0.0,365.36,DisbursementPayment,DP-2026-027659,DisbursementPayment,27659,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790853,2026-06-01,2,0.0,17083.42,DisbursementPayment,DP-2026-027660,DisbursementPayment,27660,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790855,2026-06-01,2,0.0,212.29,DisbursementPayment,DP-2026-027661,DisbursementPayment,27661,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790857,2026-06-01,2,0.0,789.54,DisbursementPayment,DP-2026-027662,DisbursementPayment,27662,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790859,2026-06-01,2,0.0,1664.86,DisbursementPayment,DP-2026-027663,DisbursementPayment,27663,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790861,2026-06-01,2,0.0,1487.27,DisbursementPayment,DP-2026-027664,DisbursementPayment,27664,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790863,2026-06-01,2,0.0,868.01,DisbursementPayment,DP-2026-027665,DisbursementPayment,27665,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790865,2026-06-01,2,0.0,2134.9,DisbursementPayment,DP-2026-027666,DisbursementPayment,27666,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790867,2026-06-01,2,0.0,536.47,DisbursementPayment,DP-2026-027667,DisbursementPayment,27667,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790869,2026-06-01,2,0.0,136.45,DisbursementPayment,DP-2026-027668,DisbursementPayment,27668,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790871,2026-06-01,2,0.0,672.68,DisbursementPayment,DP-2026-027669,DisbursementPayment,27669,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790873,2026-06-01,2,0.0,157.82,DisbursementPayment,DP-2026-027670,DisbursementPayment,27670,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790875,2026-06-01,2,0.0,145.92,DisbursementPayment,DP-2026-027671,DisbursementPayment,27671,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790877,2026-06-01,2,0.0,293.26,DisbursementPayment,DP-2026-027672,DisbursementPayment,27672,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790879,2026-06-01,2,0.0,564.69,DisbursementPayment,DP-2026-027673,DisbursementPayment,27673,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790881,2026-06-01,2,0.0,899.39,DisbursementPayment,DP-2026-027674,DisbursementPayment,27674,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790883,2026-06-01,2,0.0,276.31,DisbursementPayment,DP-2026-027675,DisbursementPayment,27675,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790885,2026-06-01,2,0.0,5624.42,DisbursementPayment,DP-2026-027676,DisbursementPayment,27676,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790887,2026-06-01,2,0.0,329.69,DisbursementPayment,DP-2026-027677,DisbursementPayment,27677,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790889,2026-06-01,2,0.0,479.47,DisbursementPayment,DP-2026-027678,DisbursementPayment,27678,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790891,2026-06-01,2,0.0,38.19,DisbursementPayment,DP-2026-027679,DisbursementPayment,27679,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790893,2026-06-01,2,0.0,282.3,DisbursementPayment,DP-2026-027680,DisbursementPayment,27680,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790895,2026-06-01,2,0.0,58.64,DisbursementPayment,DP-2026-027681,DisbursementPayment,27681,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790897,2026-06-01,2,0.0,137.09,DisbursementPayment,DP-2026-027682,DisbursementPayment,27682,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790899,2026-06-01,2,0.0,260.66,DisbursementPayment,DP-2026-027683,DisbursementPayment,27683,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790901,2026-06-01,2,0.0,157.56,DisbursementPayment,DP-2026-027684,DisbursementPayment,27684,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790903,2026-06-01,2,0.0,21.74,DisbursementPayment,DP-2026-027685,DisbursementPayment,27685,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790905,2026-06-01,2,0.0,61.56,DisbursementPayment,DP-2026-027686,DisbursementPayment,27686,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790907,2026-06-01,2,0.0,742.48,DisbursementPayment,DP-2026-027687,DisbursementPayment,27687,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790909,2026-06-01,2,0.0,81.32,DisbursementPayment,DP-2026-027688,DisbursementPayment,27688,,5.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790911,2026-06-01,2,0.0,634.54,DisbursementPayment,DP-2026-027689,DisbursementPayment,27689,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790913,2026-06-01,2,0.0,2039.65,DisbursementPayment,DP-2026-027690,DisbursementPayment,27690,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790915,2026-06-01,2,0.0,161.71,DisbursementPayment,DP-2026-027691,DisbursementPayment,27691,,5.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790917,2026-06-01,2,0.0,90.31,DisbursementPayment,DP-2026-027692,DisbursementPayment,27692,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790919,2026-06-01,2,0.0,234.89,DisbursementPayment,DP-2026-027693,DisbursementPayment,27693,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790921,2026-06-01,2,0.0,329.86,DisbursementPayment,DP-2026-027694,DisbursementPayment,27694,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790923,2026-06-01,2,0.0,963.85,DisbursementPayment,DP-2026-027695,DisbursementPayment,27695,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790925,2026-06-01,2,0.0,267.74,DisbursementPayment,DP-2026-027696,DisbursementPayment,27696,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790927,2026-06-01,2,0.0,514.01,DisbursementPayment,DP-2026-027697,DisbursementPayment,27697,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790929,2026-06-01,2,0.0,497.24,DisbursementPayment,DP-2026-027698,DisbursementPayment,27698,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790931,2026-06-01,2,0.0,2035.43,DisbursementPayment,DP-2026-027699,DisbursementPayment,27699,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790933,2026-06-01,2,0.0,695.08,DisbursementPayment,DP-2026-027700,DisbursementPayment,27700,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790935,2026-06-01,2,0.0,728.98,DisbursementPayment,DP-2026-027701,DisbursementPayment,27701,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790937,2026-06-01,2,0.0,463.23,DisbursementPayment,DP-2026-027702,DisbursementPayment,27702,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790939,2026-06-01,2,0.0,593.48,DisbursementPayment,DP-2026-027703,DisbursementPayment,27703,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790941,2026-06-01,2,0.0,454.09,DisbursementPayment,DP-2026-027704,DisbursementPayment,27704,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790943,2026-06-01,2,0.0,32.51,DisbursementPayment,DP-2026-027705,DisbursementPayment,27705,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790945,2026-06-01,2,0.0,27.97,DisbursementPayment,DP-2026-027706,DisbursementPayment,27706,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790947,2026-06-01,2,0.0,20.5,DisbursementPayment,DP-2026-027707,DisbursementPayment,27707,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790949,2026-06-01,2,0.0,170.57,DisbursementPayment,DP-2026-027708,DisbursementPayment,27708,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790951,2026-06-01,2,0.0,562.27,DisbursementPayment,DP-2026-027709,DisbursementPayment,27709,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790953,2026-06-01,2,0.0,577.89,DisbursementPayment,DP-2026-027710,DisbursementPayment,27710,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790955,2026-06-01,2,0.0,941.43,DisbursementPayment,DP-2026-027711,DisbursementPayment,27711,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790957,2026-06-01,2,0.0,791.33,DisbursementPayment,DP-2026-027712,DisbursementPayment,27712,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790959,2026-06-01,2,0.0,704.64,DisbursementPayment,DP-2026-027713,DisbursementPayment,27713,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790961,2026-06-01,2,0.0,780.47,DisbursementPayment,DP-2026-027714,DisbursementPayment,27714,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790963,2026-06-01,2,0.0,133.82,DisbursementPayment,DP-2026-027715,DisbursementPayment,27715,,5.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790965,2026-06-01,2,0.0,1067.54,DisbursementPayment,DP-2026-027716,DisbursementPayment,27716,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790967,2026-06-01,2,0.0,457.71,DisbursementPayment,DP-2026-027717,DisbursementPayment,27717,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790969,2026-06-01,2,0.0,138.47,DisbursementPayment,DP-2026-027718,DisbursementPayment,27718,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790971,2026-06-01,2,0.0,794.91,DisbursementPayment,DP-2026-027719,DisbursementPayment,27719,,5.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790973,2026-06-01,2,0.0,338.52,DisbursementPayment,DP-2026-027720,DisbursementPayment,27720,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790975,2026-06-01,2,0.0,745.73,DisbursementPayment,DP-2026-027721,DisbursementPayment,27721,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790977,2026-06-01,2,0.0,717.98,DisbursementPayment,DP-2026-027722,DisbursementPayment,27722,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790979,2026-06-01,2,0.0,150.29,DisbursementPayment,DP-2026-027723,DisbursementPayment,27723,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790981,2026-06-01,2,0.0,507.1,DisbursementPayment,DP-2026-027724,DisbursementPayment,27724,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790983,2026-06-01,2,0.0,1106.14,DisbursementPayment,DP-2026-027725,DisbursementPayment,27725,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790985,2026-06-01,2,0.0,141.78,DisbursementPayment,DP-2026-027726,DisbursementPayment,27726,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790987,2026-06-01,2,0.0,454.04,DisbursementPayment,DP-2026-027727,DisbursementPayment,27727,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790989,2026-06-01,2,0.0,818.96,DisbursementPayment,DP-2026-027728,DisbursementPayment,27728,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790991,2026-06-01,2,0.0,524.26,DisbursementPayment,DP-2026-027729,DisbursementPayment,27729,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790993,2026-06-01,2,0.0,102.18,DisbursementPayment,DP-2026-027730,DisbursementPayment,27730,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790995,2026-06-01,2,0.0,733.19,DisbursementPayment,DP-2026-027731,DisbursementPayment,27731,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790997,2026-06-01,2,0.0,700.09,DisbursementPayment,DP-2026-027732,DisbursementPayment,27732,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
790999,2026-06-01,2,0.0,502.8,DisbursementPayment,DP-2026-027733,DisbursementPayment,27733,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791001,2026-06-01,2,0.0,583.47,DisbursementPayment,DP-2026-027734,DisbursementPayment,27734,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791003,2026-06-01,2,0.0,423.05,DisbursementPayment,DP-2026-027735,DisbursementPayment,27735,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791005,2026-06-01,2,0.0,904.99,DisbursementPayment,DP-2026-027736,DisbursementPayment,27736,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791007,2026-06-01,2,0.0,962.33,DisbursementPayment,DP-2026-027737,DisbursementPayment,27737,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791009,2026-06-01,2,0.0,1639.75,DisbursementPayment,DP-2026-027738,DisbursementPayment,27738,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791011,2026-06-01,2,0.0,223.21,DisbursementPayment,DP-2026-027739,DisbursementPayment,27739,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791013,2026-06-01,2,0.0,1011.48,DisbursementPayment,DP-2026-027740,DisbursementPayment,27740,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791015,2026-06-01,2,0.0,132.31,DisbursementPayment,DP-2026-027741,DisbursementPayment,27741,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791017,2026-06-01,2,0.0,723.92,DisbursementPayment,DP-2026-027742,DisbursementPayment,27742,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791019,2026-06-01,2,0.0,588.41,DisbursementPayment,DP-2026-027743,DisbursementPayment,27743,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791021,2026-06-01,2,0.0,729.2,DisbursementPayment,DP-2026-027744,DisbursementPayment,27744,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791023,2026-06-01,2,0.0,173.15,DisbursementPayment,DP-2026-027745,DisbursementPayment,27745,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791025,2026-06-01,2,0.0,1011.92,DisbursementPayment,DP-2026-027746,DisbursementPayment,27746,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791027,2026-06-01,2,0.0,220.49,DisbursementPayment,DP-2026-027747,DisbursementPayment,27747,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791029,2026-06-01,2,0.0,953.79,DisbursementPayment,DP-2026-027748,DisbursementPayment,27748,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791031,2026-06-01,2,0.0,1306.49,DisbursementPayment,DP-2026-027749,DisbursementPayment,27749,,5.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791033,2026-06-01,2,0.0,2838.93,DisbursementPayment,DP-2026-027750,DisbursementPayment,27750,,5.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791035,2026-06-01,2,0.0,102.84,DisbursementPayment,DP-2026-027751,DisbursementPayment,27751,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791037,2026-06-01,2,0.0,1277.19,DisbursementPayment,DP-2026-027752,DisbursementPayment,27752,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791039,2026-06-01,2,0.0,2998.54,DisbursementPayment,DP-2026-027753,DisbursementPayment,27753,,5.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791041,2026-06-01,2,0.0,650.28,DisbursementPayment,DP-2026-027754,DisbursementPayment,27754,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791043,2026-06-01,2,0.0,197.22,DisbursementPayment,DP-2026-027755,DisbursementPayment,27755,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791045,2026-06-01,2,0.0,586.91,DisbursementPayment,DP-2026-027756,DisbursementPayment,27756,,5.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791047,2026-06-01,2,0.0,647.98,DisbursementPayment,DP-2026-027757,DisbursementPayment,27757,,5.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791049,2026-06-01,2,0.0,560.07,DisbursementPayment,DP-2026-027758,DisbursementPayment,27758,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791051,2026-06-01,2,0.0,1001.81,DisbursementPayment,DP-2026-027759,DisbursementPayment,27759,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791053,2026-06-01,2,0.0,114.0,DisbursementPayment,DP-2026-027760,DisbursementPayment,27760,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791055,2026-06-01,2,0.0,480.74,DisbursementPayment,DP-2026-027761,DisbursementPayment,27761,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791057,2026-06-01,2,0.0,511.05,DisbursementPayment,DP-2026-027762,DisbursementPayment,27762,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791059,2026-06-01,2,0.0,376.66,DisbursementPayment,DP-2026-027763,DisbursementPayment,27763,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791061,2026-06-01,2,0.0,657.6,DisbursementPayment,DP-2026-027764,DisbursementPayment,27764,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791063,2026-06-02,2,0.0,1154.22,DisbursementPayment,DP-2026-027765,DisbursementPayment,27765,,4.0,Record vendor payment,2,2026-06-02 12:00:00,2026,6
791065,2026-06-02,2,0.0,807.74,DisbursementPayment,DP-2026-027766,DisbursementPayment,27766,,4.0,Record vendor payment,2,2026-06-02 12:00:00,2026,6
791067,2026-06-01,2,0.0,13900.37,DisbursementPayment,DP-2026-027767,DisbursementPayment,27767,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791069,2026-06-01,2,0.0,94.21,DisbursementPayment,DP-2026-027768,DisbursementPayment,27768,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791071,2026-06-01,2,0.0,41.52,DisbursementPayment,DP-2026-027769,DisbursementPayment,27769,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791073,2026-06-01,2,0.0,256.65,DisbursementPayment,DP-2026-027770,DisbursementPayment,27770,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
791075,2026-06-02,2,0.0,294.09,DisbursementPayment,DP-2026-027771,DisbursementPayment,27771,,4.0,Record vendor payment,2,2026-06-02 12:00:00,2026,6
791077,2026-06-01,2,0.0,300.4,DisbursementPayment,DP-2026-027772,DisbursementPayment,27772,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
